proj	ts	deg	stage	art	seq	rid	pass	cls	esc	rat
PRPs-agentic-eng	2026-07-31T18:05:00Z	0	code-review	close-the-validation-docs-debt-recorded-in	4	R-COH-DEAD-IMPORT	1	blocking	0	-
PRPs-agentic-eng	2026-07-31T18:05:00Z	0	code-review	close-the-validation-docs-debt-recorded-in	4	R-COH-REGISTRY-MISSING	1	blocking	0	-
PRPs-agentic-eng	2026-07-31T18:05:00Z	0	code-review	close-the-validation-docs-debt-recorded-in	4	R-COH-TASK-CONTRADICTION	1	blocking	0	-
PRPs-agentic-eng	2026-07-31T18:05:00Z	0	code-review	close-the-validation-docs-debt-recorded-in	4	R-L1	1	blocking	0	-
PRPs-agentic-eng	2026-07-31T18:05:00Z	0	code-review	close-the-validation-docs-debt-recorded-in	4	R-L2	1	blocking	0	-
PRPs-agentic-eng	2026-07-31T18:05:00Z	0	code-review	close-the-validation-docs-debt-recorded-in	4	R-L3	1	blocking	0	-
PRPs-agentic-eng	2026-07-31T18:05:00Z	0	code-review	close-the-validation-docs-debt-recorded-in	4	R-S1	1	blocking	0	-
PRPs-agentic-eng	2026-07-31T18:05:00Z	0	code-review	close-the-validation-docs-debt-recorded-in	4	R-S2	1	blocking	0	-
PRPs-agentic-eng	2026-07-31T18:05:00Z	0	code-review	close-the-validation-docs-debt-recorded-in	4	R-S3	1	blocking	0	-
PRPs-agentic-eng	2026-07-31T18:05:00Z	0	code-review	close-the-validation-docs-debt-recorded-in	4	R-SEM	1	blocking	0	-
PRPs-agentic-eng	2026-07-31T18:05:00Z	0	code-review	close-the-validation-docs-debt-recorded-in	4	R-X	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-COH-CALLER-DRIFT	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-COH-DEAD-IMPORT	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-COH-SEMANTIC-DEGRADED	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-L1	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-L2	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-L3	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-S1	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-S2	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-S3	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-SEM	1	blocking	0	-
PRPs-agentic-eng	2026-07-24T00:29:21Z	0	code-review	enforce-figma-component-reuse-per-ac-2-of-figma-implementation-track	1	R-X	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-COH-CALLER-DRIFT	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-COH-DEAD-IMPORT	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-COH-SEMANTIC-DEGRADED	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-L1	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-L2	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-L3	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-S1	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-S2	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-S3	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-SEM	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T00:07:55Z	0	code-review	figma-implementation-track-phase-1-foundations	1	R-X	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-COH-CALLER-DRIFT	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-COH-DEAD-IMPORT	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-COH-SEMANTIC-DEGRADED	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-L1	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-L2	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-L3	0	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-S1	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-S2	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-S3	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-SEM	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:17:45Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	1	R-X	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-COH-CALLER-DRIFT	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-COH-CONFIG-DANGLING	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-COH-DEAD-IMPORT	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-COH-REGISTRY-MISSING	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-COH-SEMANTIC-DEGRADED	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-L1	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-L2	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-L3	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-S1	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-S2	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-S3	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-SEM	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T02:23:09Z	0	code-review	figma-implementation-track-phase-2-mcp-access-spike	2	R-X	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-COH-CALLER-DRIFT	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-COH-DEAD-IMPORT	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-COH-SEMANTIC-DEGRADED	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-COH-TASK-CONTRADICTION	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-L1	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-L2	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-L3	0	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-S1	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-S2	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-S3	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-SEM	1	blocking	0	-
PRPs-agentic-eng	2026-07-23T12:00:00Z	0	code-review	figma-implementation-track-phase-3-component-map	1	R-X	1	blocking	0	-
