proj	ts	deg	stage	art	seq	rid	pass	cls	esc	rat
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-S1	1	blocking	0	-
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-S2	1	blocking	0	-
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-S3	1	blocking	0	-
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-SEM	1	blocking	0	-
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-X	1	blocking	0	-
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-L1	1	blocking	0	-
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-L2	1	blocking	0	-
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-L3	1	blocking	0	-
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-S1	1	blocking	0	-
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-S2	1	blocking	0	-
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-S3	1	blocking	0	-
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-SEM	1	blocking	0	-
PRPs-agentic-eng	-	0	code-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-X	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R-COH-AC-TASK-DECOUPLED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R-COH-ACTION-VALIDATE-CONTRADICTION	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R-COH-FILES-UNTOUCHED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R-COH-MANDATORY-READING-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R-COH-PATTERN-SOURCE-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R-COH-PATTERN-TASK-DRIFT	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R-COH-SUMMARY-TASKS-DRIFT	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R-COH-TASK-AC-MISSING	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R-COH-VALIDATE-ALWAYS-PASS	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R-COH-VALIDATE-FRAMEWORK-MISMATCH	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R-COH-VALIDATE-PATTERN-UNGROUNDED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R-COH-VALIDATE-SEARCH-AMBIGUOUS	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R1	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R2	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R3	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R4	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R5	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R6	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R7	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-1-lane-model-and-parallel-semantics	1	R8	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R-COH-AC-TASK-DECOUPLED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R-COH-ACTION-VALIDATE-CONTRADICTION	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R-COH-FILES-UNTOUCHED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R-COH-MANDATORY-READING-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R-COH-PATTERN-SOURCE-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R-COH-PATTERN-TASK-DRIFT	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R-COH-SUMMARY-TASKS-DRIFT	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R-COH-TASK-AC-MISSING	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R-COH-VALIDATE-ALWAYS-PASS	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R-COH-VALIDATE-FRAMEWORK-MISMATCH	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R-COH-VALIDATE-PATTERN-UNGROUNDED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R-COH-VALIDATE-SEARCH-AMBIGUOUS	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R1	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R2	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R3	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R4	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R5	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R6	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R7	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-2-per-lane-worktree-and-branch	1	R8	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R-COH-AC-TASK-DECOUPLED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R-COH-ACTION-VALIDATE-CONTRADICTION	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R-COH-FILES-UNTOUCHED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R-COH-MANDATORY-READING-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R-COH-PATTERN-SOURCE-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R-COH-PATTERN-TASK-DRIFT	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R-COH-SUMMARY-TASKS-DRIFT	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R-COH-TASK-AC-MISSING	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R-COH-VALIDATE-ALWAYS-PASS	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R-COH-VALIDATE-FRAMEWORK-MISMATCH	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R-COH-VALIDATE-PATTERN-UNGROUNDED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R-COH-VALIDATE-SEARCH-AMBIGUOUS	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R1	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R2	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R3	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R4	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R5	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R6	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R7	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-3-orchestrator-serialized-state-mutation	1	R8	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R-COH-AC-TASK-DECOUPLED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R-COH-ACTION-VALIDATE-CONTRADICTION	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R-COH-FILES-UNTOUCHED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R-COH-MANDATORY-READING-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R-COH-PATTERN-SOURCE-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R-COH-PATTERN-TASK-DRIFT	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R-COH-SUMMARY-TASKS-DRIFT	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R-COH-TASK-AC-MISSING	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R-COH-VALIDATE-ALWAYS-PASS	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R-COH-VALIDATE-FRAMEWORK-MISMATCH	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R-COH-VALIDATE-PATTERN-UNGROUNDED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R-COH-VALIDATE-SEARCH-AMBIGUOUS	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R1	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R2	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R3	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R4	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R5	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R6	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R7	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-4-runtime-safety-gate-and-concurrency-cap	1	R8	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R-COH-AC-TASK-DECOUPLED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R-COH-ACTION-VALIDATE-CONTRADICTION	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R-COH-FILES-UNTOUCHED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R-COH-MANDATORY-READING-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R-COH-PATTERN-SOURCE-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R-COH-PATTERN-TASK-DRIFT	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R-COH-SUMMARY-TASKS-DRIFT	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R-COH-TASK-AC-MISSING	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R-COH-VALIDATE-ALWAYS-PASS	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R-COH-VALIDATE-FRAMEWORK-MISMATCH	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R-COH-VALIDATE-PATTERN-UNGROUNDED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R-COH-VALIDATE-SEARCH-AMBIGUOUS	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R1	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R2	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R3	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R4	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R5	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R6	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R7	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-5-concurrent-lane-dispatch	1	R8	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-COH-AC-TASK-DECOUPLED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-COH-ACTION-VALIDATE-CONTRADICTION	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-COH-FILES-UNTOUCHED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-COH-MANDATORY-READING-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-COH-PATTERN-SOURCE-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-COH-PATTERN-TASK-DRIFT	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-COH-SUMMARY-TASKS-DRIFT	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-COH-TASK-AC-MISSING	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-COH-VALIDATE-ALWAYS-PASS	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-COH-VALIDATE-FRAMEWORK-MISMATCH	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-COH-VALIDATE-PATTERN-UNGROUNDED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R-COH-VALIDATE-SEARCH-AMBIGUOUS	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R1	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R2	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R3	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R4	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R5	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R6	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R7	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-6-lane-integration-in-pillar-3	1	R8	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-COH-AC-TASK-DECOUPLED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-COH-ACTION-VALIDATE-CONTRADICTION	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-COH-FILES-UNTOUCHED	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-COH-MANDATORY-READING-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-COH-PATTERN-SOURCE-MISSING	1	advisory	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-COH-PATTERN-TASK-DRIFT	1	blocking	0	-
PRPs-agentic-eng	-	0	plan-review	parallel-phase-execution-phase-7-synthetic-fixture-instrumentation-and-the-negative-case	1	R-COH-SUMMARY-TASKS-DRIFT	1	advisory	0	-
